nohup: ignoring input
============================================================
AGIFORMER PHASE 7: Curriculum Learning & Neuroplasticity
============================================================
Model: 31,199,792 parameters
Device: cuda
/home/ubuntu/agi-former/train_curriculum.py:74: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Starting Curriculum Training...

[Curriculum] Initializing Stage 1: Lexical Grounding (Dictionary)

*** CURRICULUM ALERT: Advancing to Stage 1 ***
/home/ubuntu/agi-former/train_curriculum.py:120: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=(DEVICE=='cuda')):
Step 0: Loss=5.5744 | BPC=8.0422 | Alpha=0.10 | LR=3.00e-06
Step 16830: Loss=1.2723 | BPC=1.8356 | Alpha=0.99 | LR=3.00e-04
Step 16840: Loss=1.4462 | BPC=2.0864 | Alpha=0.99 | LR=3.00e-04
Step 16850: Loss=1.2327 | BPC=1.7784 | Alpha=0.99 | LR=3.00e-04
Step 16860: Loss=1.4199 | BPC=2.0485 | Alpha=0.99 | LR=3.00e-04
Step 16870: Loss=1.3638 | BPC=1.9675 | Alpha=0.99 | LR=3.00e-04
Step 16880: Loss=1.4156 | BPC=2.0423 | Alpha=0.99 | LR=3.00e-04
Step 16890: Loss=1.2396 | BPC=1.7884 | Alpha=0.99 | LR=3.00e-04
Step 16900: Loss=1.2880 | BPC=1.8582 | Alpha=0.99 | LR=3.00e-04
Step 16910: Loss=1.2964 | BPC=1.8703 | Alpha=0.99 | LR=3.00e-04
Step 16920: Loss=1.6204 | BPC=2.3377 | Alpha=0.99 | LR=3.00e-04
Step 16930: Loss=1.2457 | BPC=1.7971 | Alpha=0.99 | LR=3.00e-04
Step 16940: Loss=1.3852 | BPC=1.9984 | Alpha=0.99 | LR=3.00e-04
Step 16950: Loss=1.3404 | BPC=1.9338 | Alpha=0.99 | LR=3.00e-04
Step 16960: Loss=1.4905 | BPC=2.1504 | Alpha=0.99 | LR=3.00e-04
Step 16970: Loss=1.3391 | BPC=1.9318 | Alpha=0.99 | LR=3.00e-04
Step 16980: Loss=1.3271 | BPC=1.9146 | Alpha=0.99 | LR=3.00e-04
Step 16990: Loss=1.3619 | BPC=1.9649 | Alpha=0.99 | LR=3.00e-04
Step 17000: Loss=1.4458 | BPC=2.0858 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2625 | BPC = 1.8214 --
Saved best_model_curriculum.pth
Step 17010: Loss=1.3828 | BPC=1.9949 | Alpha=0.99 | LR=3.00e-04
Step 17020: Loss=1.6828 | BPC=2.4278 | Alpha=0.99 | LR=3.00e-04
Step 17030: Loss=1.4700 | BPC=2.1207 | Alpha=0.99 | LR=3.00e-04
Step 17040: Loss=1.2388 | BPC=1.7872 | Alpha=0.99 | LR=3.00e-04
Step 17050: Loss=1.2712 | BPC=1.8340 | Alpha=0.99 | LR=3.00e-04
Step 17060: Loss=1.3149 | BPC=1.8971 | Alpha=0.99 | LR=3.00e-04
Step 17070: Loss=1.3728 | BPC=1.9805 | Alpha=0.99 | LR=3.00e-04
Step 17080: Loss=1.2090 | BPC=1.7441 | Alpha=0.99 | LR=3.00e-04
Step 17090: Loss=1.2744 | BPC=1.8386 | Alpha=0.99 | LR=3.00e-04
Step 17100: Loss=1.2417 | BPC=1.7914 | Alpha=0.99 | LR=3.00e-04
Step 17110: Loss=1.3909 | BPC=2.0066 | Alpha=0.99 | LR=3.00e-04
Step 17120: Loss=1.5356 | BPC=2.2153 | Alpha=0.99 | LR=3.00e-04
Step 17130: Loss=1.2534 | BPC=1.8083 | Alpha=0.99 | LR=3.00e-04
Step 17140: Loss=1.2344 | BPC=1.7808 | Alpha=0.99 | LR=3.00e-04
Step 17150: Loss=1.3849 | BPC=1.9980 | Alpha=0.99 | LR=3.00e-04
Step 17160: Loss=1.3650 | BPC=1.9692 | Alpha=0.99 | LR=3.00e-04
Step 17170: Loss=1.4275 | BPC=2.0594 | Alpha=0.99 | LR=3.00e-04
Step 17180: Loss=1.3263 | BPC=1.9134 | Alpha=0.99 | LR=3.00e-04
Step 17190: Loss=1.6253 | BPC=2.3449 | Alpha=0.99 | LR=3.00e-04
Step 17200: Loss=1.2125 | BPC=1.7492 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2525 | BPC = 1.8070 --
Saved best_model_curriculum.pth
Step 17210: Loss=1.4677 | BPC=2.1174 | Alpha=0.99 | LR=3.00e-04
Step 17220: Loss=1.1599 | BPC=1.6734 | Alpha=0.99 | LR=3.00e-04
Step 17230: Loss=1.3429 | BPC=1.9373 | Alpha=0.99 | LR=3.00e-04
Step 17240: Loss=1.2506 | BPC=1.8042 | Alpha=0.99 | LR=3.00e-04
Step 17250: Loss=1.2899 | BPC=1.8609 | Alpha=0.99 | LR=3.00e-04
Step 17260: Loss=1.3994 | BPC=2.0189 | Alpha=0.99 | LR=3.00e-04
Step 17270: Loss=1.2894 | BPC=1.8603 | Alpha=0.99 | LR=3.00e-04
Step 17280: Loss=1.3169 | BPC=1.8999 | Alpha=0.99 | LR=3.00e-04
Step 17290: Loss=1.4253 | BPC=2.0562 | Alpha=0.99 | LR=3.00e-04
Step 17300: Loss=1.2991 | BPC=1.8742 | Alpha=0.99 | LR=3.00e-04
Step 17310: Loss=1.4297 | BPC=2.0626 | Alpha=0.99 | LR=3.00e-04
Step 17320: Loss=1.2145 | BPC=1.7521 | Alpha=0.99 | LR=3.00e-04
Step 17330: Loss=1.3828 | BPC=1.9950 | Alpha=0.99 | LR=3.00e-04
Step 17340: Loss=1.3610 | BPC=1.9635 | Alpha=0.99 | LR=3.00e-04
Step 17350: Loss=1.3817 | BPC=1.9934 | Alpha=0.99 | LR=3.00e-04
Step 17360: Loss=1.4422 | BPC=2.0806 | Alpha=0.99 | LR=3.00e-04
Step 17370: Loss=1.2729 | BPC=1.8364 | Alpha=0.99 | LR=3.00e-04
Step 17380: Loss=1.3136 | BPC=1.8951 | Alpha=0.99 | LR=3.00e-04
Step 17390: Loss=1.4164 | BPC=2.0434 | Alpha=0.99 | LR=3.00e-04
Step 17400: Loss=1.2795 | BPC=1.8459 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2619 | BPC = 1.8205 --
Step 17410: Loss=1.2989 | BPC=1.8739 | Alpha=0.99 | LR=3.00e-04
Step 17420: Loss=1.4341 | BPC=2.0690 | Alpha=0.99 | LR=3.00e-04
Step 17430: Loss=1.4846 | BPC=2.1419 | Alpha=0.99 | LR=3.00e-04
Step 17440: Loss=1.3251 | BPC=1.9118 | Alpha=0.99 | LR=3.00e-04
Step 17450: Loss=1.3126 | BPC=1.8937 | Alpha=0.99 | LR=3.00e-04
Step 17460: Loss=1.4470 | BPC=2.0875 | Alpha=0.99 | LR=3.00e-04
Step 17470: Loss=1.2198 | BPC=1.7598 | Alpha=0.99 | LR=3.00e-04
Step 17480: Loss=1.2231 | BPC=1.7645 | Alpha=0.99 | LR=3.00e-04
Step 17490: Loss=1.3118 | BPC=1.8925 | Alpha=0.99 | LR=3.00e-04
Step 17500: Loss=1.3236 | BPC=1.9095 | Alpha=0.99 | LR=3.00e-04
Step 17510: Loss=1.4653 | BPC=2.1140 | Alpha=0.99 | LR=3.00e-04
Step 17520: Loss=1.2383 | BPC=1.7865 | Alpha=0.99 | LR=3.00e-04
Step 17530: Loss=1.2432 | BPC=1.7935 | Alpha=0.99 | LR=3.00e-04
Step 17540: Loss=1.4835 | BPC=2.1402 | Alpha=0.99 | LR=3.00e-04
Step 17550: Loss=1.2157 | BPC=1.7539 | Alpha=0.99 | LR=3.00e-04
Step 17560: Loss=1.3650 | BPC=1.9693 | Alpha=0.99 | LR=3.00e-04
Step 17570: Loss=1.3384 | BPC=1.9309 | Alpha=0.99 | LR=3.00e-04
Step 17580: Loss=1.1909 | BPC=1.7182 | Alpha=0.99 | LR=3.00e-04
Step 17590: Loss=1.3857 | BPC=1.9991 | Alpha=0.99 | LR=3.00e-04
Step 17600: Loss=1.2801 | BPC=1.8468 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2702 | BPC = 1.8324 --
Step 17610: Loss=1.6105 | BPC=2.3234 | Alpha=0.99 | LR=3.00e-04
Step 17620: Loss=1.2541 | BPC=1.8093 | Alpha=0.99 | LR=3.00e-04
Step 17630: Loss=1.2867 | BPC=1.8563 | Alpha=0.99 | LR=3.00e-04
Step 17640: Loss=1.4439 | BPC=2.0831 | Alpha=0.99 | LR=3.00e-04
Step 17650: Loss=1.5113 | BPC=2.1804 | Alpha=0.99 | LR=3.00e-04
Step 17660: Loss=1.1238 | BPC=1.6213 | Alpha=0.99 | LR=3.00e-04
Step 17670: Loss=1.2364 | BPC=1.7838 | Alpha=0.99 | LR=3.00e-04
Step 17680: Loss=1.2606 | BPC=1.8187 | Alpha=0.99 | LR=3.00e-04
Step 17690: Loss=1.3014 | BPC=1.8776 | Alpha=0.99 | LR=3.00e-04
Step 17700: Loss=1.3965 | BPC=2.0147 | Alpha=0.99 | LR=3.00e-04
Step 17710: Loss=1.5798 | BPC=2.2792 | Alpha=0.99 | LR=3.00e-04
Step 17720: Loss=1.1376 | BPC=1.6413 | Alpha=0.99 | LR=3.00e-04
Step 17730: Loss=1.3169 | BPC=1.8999 | Alpha=0.99 | LR=3.00e-04
Step 17740: Loss=1.1754 | BPC=1.6958 | Alpha=0.99 | LR=3.00e-04
Step 17750: Loss=1.2957 | BPC=1.8693 | Alpha=0.99 | LR=3.00e-04
Step 17760: Loss=1.6261 | BPC=2.3460 | Alpha=0.99 | LR=3.00e-04
Step 17770: Loss=1.2762 | BPC=1.8412 | Alpha=0.99 | LR=3.00e-04
Step 17780: Loss=1.2741 | BPC=1.8382 | Alpha=0.99 | LR=3.00e-04
Step 17790: Loss=1.3244 | BPC=1.9107 | Alpha=0.99 | LR=3.00e-04
Step 17800: Loss=1.4806 | BPC=2.1360 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2627 | BPC = 1.8217 --
Step 17810: Loss=1.4532 | BPC=2.0966 | Alpha=0.99 | LR=3.00e-04
Step 17820: Loss=1.3516 | BPC=1.9499 | Alpha=0.99 | LR=3.00e-04
Step 17830: Loss=1.3261 | BPC=1.9132 | Alpha=0.99 | LR=3.00e-04
Step 17840: Loss=1.3842 | BPC=1.9969 | Alpha=0.99 | LR=3.00e-04
Step 17850: Loss=1.4242 | BPC=2.0547 | Alpha=0.99 | LR=3.00e-04
Step 17860: Loss=1.9593 | BPC=2.8267 | Alpha=0.99 | LR=3.00e-04
Step 17870: Loss=1.1862 | BPC=1.7113 | Alpha=0.99 | LR=3.00e-04
Step 17880: Loss=1.2351 | BPC=1.7819 | Alpha=0.99 | LR=3.00e-04
Step 17890: Loss=1.3071 | BPC=1.8858 | Alpha=0.99 | LR=3.00e-04
Step 17900: Loss=1.2044 | BPC=1.7376 | Alpha=0.99 | LR=3.00e-04
Step 17910: Loss=1.3596 | BPC=1.9615 | Alpha=0.99 | LR=3.00e-04
Step 17920: Loss=1.2874 | BPC=1.8573 | Alpha=0.99 | LR=3.00e-04
Step 17930: Loss=1.1743 | BPC=1.6942 | Alpha=0.99 | LR=3.00e-04
Step 17940: Loss=1.1759 | BPC=1.6965 | Alpha=0.99 | LR=3.00e-04
Step 17950: Loss=1.2380 | BPC=1.7860 | Alpha=0.99 | LR=3.00e-04
Step 17960: Loss=1.2679 | BPC=1.8291 | Alpha=0.99 | LR=3.00e-04
Step 17970: Loss=1.3335 | BPC=1.9238 | Alpha=0.99 | LR=3.00e-04
Step 17980: Loss=1.2943 | BPC=1.8672 | Alpha=0.99 | LR=3.00e-04
Step 17990: Loss=1.5082 | BPC=2.1759 | Alpha=0.99 | LR=3.00e-04
Step 18000: Loss=1.2972 | BPC=1.8715 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2613 | BPC = 1.8196 --
Step 18010: Loss=1.3259 | BPC=1.9128 | Alpha=0.99 | LR=3.00e-04
Step 18020: Loss=1.1946 | BPC=1.7234 | Alpha=0.99 | LR=3.00e-04
Step 18030: Loss=1.2622 | BPC=1.8209 | Alpha=0.99 | LR=3.00e-04
Step 18040: Loss=1.2570 | BPC=1.8134 | Alpha=0.99 | LR=3.00e-04
Step 18050: Loss=1.5030 | BPC=2.1683 | Alpha=0.99 | LR=3.00e-04
Step 18060: Loss=1.2707 | BPC=1.8332 | Alpha=0.99 | LR=3.00e-04
Step 18070: Loss=1.1493 | BPC=1.6581 | Alpha=0.99 | LR=3.00e-04
Step 18080: Loss=1.2295 | BPC=1.7738 | Alpha=0.99 | LR=3.00e-04
Step 18090: Loss=1.2938 | BPC=1.8665 | Alpha=0.99 | LR=3.00e-04
Step 18100: Loss=1.5034 | BPC=2.1690 | Alpha=0.99 | LR=3.00e-04
Step 18110: Loss=1.6491 | BPC=2.3792 | Alpha=0.99 | LR=3.00e-04
Step 18120: Loss=1.2516 | BPC=1.8056 | Alpha=0.99 | LR=3.00e-04
Step 18130: Loss=1.2671 | BPC=1.8281 | Alpha=0.99 | LR=3.00e-04
Step 18140: Loss=1.1928 | BPC=1.7208 | Alpha=0.99 | LR=3.00e-04
Step 18150: Loss=1.1453 | BPC=1.6523 | Alpha=0.99 | LR=3.00e-04
Step 18160: Loss=1.4605 | BPC=2.1070 | Alpha=0.99 | LR=3.00e-04
Step 18170: Loss=1.2236 | BPC=1.7653 | Alpha=0.99 | LR=3.00e-04
Step 18180: Loss=1.2543 | BPC=1.8095 | Alpha=0.99 | LR=3.00e-04
Step 18190: Loss=1.2247 | BPC=1.7669 | Alpha=0.99 | LR=3.00e-04
Step 18200: Loss=1.4685 | BPC=2.1186 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2536 | BPC = 1.8086 --
Step 18210: Loss=1.2091 | BPC=1.7443 | Alpha=0.99 | LR=3.00e-04
Step 18220: Loss=1.3788 | BPC=1.9892 | Alpha=0.99 | LR=3.00e-04
Step 18230: Loss=1.2679 | BPC=1.8292 | Alpha=0.99 | LR=3.00e-04
Step 18240: Loss=1.3013 | BPC=1.8774 | Alpha=0.99 | LR=3.00e-04
Step 18250: Loss=1.2754 | BPC=1.8401 | Alpha=0.99 | LR=3.00e-04
Step 18260: Loss=1.2950 | BPC=1.8683 | Alpha=0.99 | LR=3.00e-04
Step 18270: Loss=1.3061 | BPC=1.8843 | Alpha=0.99 | LR=3.00e-04
Step 18280: Loss=1.3806 | BPC=1.9917 | Alpha=0.99 | LR=3.00e-04
Step 18290: Loss=1.3004 | BPC=1.8761 | Alpha=0.99 | LR=3.00e-04
Step 18300: Loss=1.4015 | BPC=2.0219 | Alpha=0.99 | LR=3.00e-04
Step 18310: Loss=1.6375 | BPC=2.3624 | Alpha=0.99 | LR=3.00e-04
Step 18320: Loss=1.1933 | BPC=1.7216 | Alpha=0.99 | LR=3.00e-04
Step 18330: Loss=1.3809 | BPC=1.9921 | Alpha=0.99 | LR=3.00e-04
Step 18340: Loss=1.2329 | BPC=1.7786 | Alpha=0.99 | LR=3.00e-04
Step 18350: Loss=1.3358 | BPC=1.9272 | Alpha=0.99 | LR=3.00e-04
Step 18360: Loss=1.2736 | BPC=1.8374 | Alpha=0.99 | LR=3.00e-04
Step 18370: Loss=1.2127 | BPC=1.7495 | Alpha=0.99 | LR=3.00e-04
Step 18380: Loss=1.2927 | BPC=1.8650 | Alpha=0.99 | LR=3.00e-04
Step 18390: Loss=1.2998 | BPC=1.8753 | Alpha=0.99 | LR=3.00e-04
Step 18400: Loss=1.4294 | BPC=2.0622 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2493 | BPC = 1.8023 --
Saved best_model_curriculum.pth
Step 18410: Loss=1.7216 | BPC=2.4838 | Alpha=0.99 | LR=3.00e-04
Step 18420: Loss=1.2831 | BPC=1.8512 | Alpha=0.99 | LR=3.00e-04
Step 18430: Loss=1.3729 | BPC=1.9807 | Alpha=0.99 | LR=3.00e-04
Step 18440: Loss=1.4801 | BPC=2.1353 | Alpha=0.99 | LR=3.00e-04
Step 18450: Loss=1.3004 | BPC=1.8760 | Alpha=0.99 | LR=3.00e-04
Step 18460: Loss=1.3554 | BPC=1.9555 | Alpha=0.99 | LR=3.00e-04
Step 18470: Loss=1.2513 | BPC=1.8053 | Alpha=0.99 | LR=3.00e-04
Step 18480: Loss=1.2420 | BPC=1.7918 | Alpha=0.99 | LR=3.00e-04
Step 18490: Loss=1.3709 | BPC=1.9778 | Alpha=0.99 | LR=3.00e-04
Step 18500: Loss=1.3765 | BPC=1.9859 | Alpha=0.99 | LR=3.00e-04
Step 18510: Loss=1.3224 | BPC=1.9078 | Alpha=0.99 | LR=3.00e-04
Step 18520: Loss=1.2127 | BPC=1.7495 | Alpha=0.99 | LR=3.00e-04
Step 18530: Loss=1.1131 | BPC=1.6058 | Alpha=0.99 | LR=3.00e-04
Step 18540: Loss=1.2467 | BPC=1.7986 | Alpha=0.99 | LR=3.00e-04
Step 18550: Loss=1.2816 | BPC=1.8490 | Alpha=0.99 | LR=3.00e-04
Step 18560: Loss=1.3580 | BPC=1.9591 | Alpha=0.99 | LR=3.00e-04
Step 18570: Loss=1.3096 | BPC=1.8894 | Alpha=0.99 | LR=3.00e-04
Step 18580: Loss=1.3476 | BPC=1.9442 | Alpha=0.99 | LR=3.00e-04
Step 18590: Loss=1.4014 | BPC=2.0218 | Alpha=0.99 | LR=3.00e-04
Step 18600: Loss=1.4943 | BPC=2.1558 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2551 | BPC = 1.8108 --
Step 18610: Loss=1.4475 | BPC=2.0882 | Alpha=0.99 | LR=3.00e-04
Step 18620: Loss=1.1931 | BPC=1.7213 | Alpha=0.99 | LR=3.00e-04
Step 18630: Loss=1.2305 | BPC=1.7753 | Alpha=0.99 | LR=3.00e-04
Step 18640: Loss=1.3445 | BPC=1.9398 | Alpha=0.99 | LR=3.00e-04
Step 18650: Loss=1.3291 | BPC=1.9175 | Alpha=0.99 | LR=3.00e-04
Step 18660: Loss=1.1338 | BPC=1.6358 | Alpha=0.99 | LR=3.00e-04
Step 18670: Loss=1.2499 | BPC=1.8032 | Alpha=0.99 | LR=3.00e-04
Step 18680: Loss=1.2913 | BPC=1.8630 | Alpha=0.99 | LR=3.00e-04
Step 18690: Loss=1.2035 | BPC=1.7363 | Alpha=0.99 | LR=3.00e-04
Step 18700: Loss=1.4679 | BPC=2.1177 | Alpha=0.99 | LR=3.00e-04
Step 18710: Loss=1.5095 | BPC=2.1777 | Alpha=0.99 | LR=3.00e-04
Step 18720: Loss=1.2223 | BPC=1.7635 | Alpha=0.99 | LR=3.00e-04
Step 18730: Loss=1.4098 | BPC=2.0339 | Alpha=0.99 | LR=3.00e-04
Step 18740: Loss=1.2533 | BPC=1.8082 | Alpha=0.99 | LR=3.00e-04
Step 18750: Loss=1.4282 | BPC=2.0605 | Alpha=0.99 | LR=3.00e-04
Step 18760: Loss=1.2338 | BPC=1.7799 | Alpha=0.99 | LR=3.00e-04
Step 18770: Loss=1.3403 | BPC=1.9337 | Alpha=0.99 | LR=3.00e-04
Step 18780: Loss=1.4111 | BPC=2.0358 | Alpha=0.99 | LR=3.00e-04
Step 18790: Loss=1.6993 | BPC=2.4516 | Alpha=0.99 | LR=3.00e-04
Step 18800: Loss=1.1902 | BPC=1.7171 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2528 | BPC = 1.8074 --
Step 18810: Loss=1.5774 | BPC=2.2757 | Alpha=0.99 | LR=3.00e-04
Step 18820: Loss=1.1708 | BPC=1.6891 | Alpha=0.99 | LR=3.00e-04
Step 18830: Loss=1.1793 | BPC=1.7014 | Alpha=0.99 | LR=3.00e-04
Step 18840: Loss=1.3846 | BPC=1.9975 | Alpha=0.99 | LR=3.00e-04
Step 18850: Loss=1.2554 | BPC=1.8112 | Alpha=0.99 | LR=3.00e-04
Step 18860: Loss=1.3590 | BPC=1.9606 | Alpha=0.99 | LR=3.00e-04
Step 18870: Loss=1.1840 | BPC=1.7082 | Alpha=0.99 | LR=3.00e-04
Step 18880: Loss=1.4309 | BPC=2.0643 | Alpha=0.99 | LR=3.00e-04
Step 18890: Loss=1.3069 | BPC=1.8855 | Alpha=0.99 | LR=3.00e-04
Step 18900: Loss=1.1091 | BPC=1.6001 | Alpha=0.99 | LR=3.00e-04
Step 18910: Loss=1.6612 | BPC=2.3965 | Alpha=0.99 | LR=3.00e-04
Step 18920: Loss=1.2844 | BPC=1.8531 | Alpha=0.99 | LR=3.00e-04
Step 18930: Loss=1.3704 | BPC=1.9771 | Alpha=0.99 | LR=3.00e-04
Step 18940: Loss=1.4887 | BPC=2.1477 | Alpha=0.99 | LR=3.00e-04
Step 18950: Loss=1.2441 | BPC=1.7949 | Alpha=0.99 | LR=3.00e-04
Step 18960: Loss=1.3229 | BPC=1.9085 | Alpha=0.99 | LR=3.00e-04
Step 18970: Loss=1.2112 | BPC=1.7474 | Alpha=0.99 | LR=3.00e-04
Step 18980: Loss=1.1008 | BPC=1.5881 | Alpha=0.99 | LR=3.00e-04
Step 18990: Loss=1.2595 | BPC=1.8171 | Alpha=0.99 | LR=3.00e-04
Step 19000: Loss=1.2750 | BPC=1.8395 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2489 | BPC = 1.8017 --
Saved best_model_curriculum.pth
Step 19010: Loss=1.3615 | BPC=1.9642 | Alpha=0.99 | LR=3.00e-04
Step 19020: Loss=1.5780 | BPC=2.2766 | Alpha=0.99 | LR=3.00e-04
Step 19030: Loss=1.3808 | BPC=1.9920 | Alpha=0.99 | LR=3.00e-04
Step 19040: Loss=1.3008 | BPC=1.8766 | Alpha=0.99 | LR=3.00e-04
Step 19050: Loss=1.2593 | BPC=1.8168 | Alpha=0.99 | LR=3.00e-04
Step 19060: Loss=1.3050 | BPC=1.8828 | Alpha=0.99 | LR=3.00e-04
Step 19070: Loss=1.1768 | BPC=1.6978 | Alpha=0.99 | LR=3.00e-04
Step 19080: Loss=1.3080 | BPC=1.8871 | Alpha=0.99 | LR=3.00e-04
Step 19090: Loss=1.3187 | BPC=1.9024 | Alpha=0.99 | LR=3.00e-04
Step 19100: Loss=1.2127 | BPC=1.7496 | Alpha=0.99 | LR=3.00e-04
Step 19110: Loss=1.3946 | BPC=2.0120 | Alpha=0.99 | LR=3.00e-04
Step 19120: Loss=1.4770 | BPC=2.1309 | Alpha=0.99 | LR=3.00e-04
Step 19130: Loss=1.2339 | BPC=1.7802 | Alpha=0.99 | LR=3.00e-04
Step 19140: Loss=1.5920 | BPC=2.2967 | Alpha=0.99 | LR=3.00e-04
Step 19150: Loss=1.4002 | BPC=2.0201 | Alpha=0.99 | LR=3.00e-04
Step 19160: Loss=1.3700 | BPC=1.9765 | Alpha=0.99 | LR=3.00e-04
Step 19170: Loss=1.3575 | BPC=1.9584 | Alpha=0.99 | LR=3.00e-04
Step 19180: Loss=1.3325 | BPC=1.9224 | Alpha=0.99 | LR=3.00e-04
Step 19190: Loss=1.2630 | BPC=1.8221 | Alpha=0.99 | LR=3.00e-04
Step 19200: Loss=1.2106 | BPC=1.7466 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2381 | BPC = 1.7862 --
Saved best_model_curriculum.pth
Step 19210: Loss=1.2722 | BPC=1.8354 | Alpha=0.99 | LR=3.00e-04
Step 19220: Loss=1.1990 | BPC=1.7298 | Alpha=0.99 | LR=3.00e-04
Step 19230: Loss=1.2823 | BPC=1.8500 | Alpha=0.99 | LR=3.00e-04
Step 19240: Loss=1.4132 | BPC=2.0388 | Alpha=0.99 | LR=3.00e-04
Step 19250: Loss=1.4186 | BPC=2.0466 | Alpha=0.99 | LR=3.00e-04
Step 19260: Loss=1.3407 | BPC=1.9342 | Alpha=0.99 | LR=3.00e-04
Step 19270: Loss=1.2140 | BPC=1.7515 | Alpha=0.99 | LR=3.00e-04
Step 19280: Loss=1.2488 | BPC=1.8017 | Alpha=0.99 | LR=3.00e-04
Step 19290: Loss=1.2694 | BPC=1.8313 | Alpha=0.99 | LR=3.00e-04
Step 19300: Loss=1.2756 | BPC=1.8402 | Alpha=0.99 | LR=3.00e-04
Step 19310: Loss=1.4034 | BPC=2.0247 | Alpha=0.99 | LR=3.00e-04
Step 19320: Loss=1.5850 | BPC=2.2867 | Alpha=0.99 | LR=3.00e-04
Step 19330: Loss=1.0354 | BPC=1.4938 | Alpha=0.99 | LR=3.00e-04
Step 19340: Loss=1.2155 | BPC=1.7537 | Alpha=0.99 | LR=3.00e-04
Step 19350: Loss=1.3287 | BPC=1.9169 | Alpha=0.99 | LR=3.00e-04
Step 19360: Loss=1.2910 | BPC=1.8626 | Alpha=0.99 | LR=3.00e-04
Step 19370: Loss=1.2971 | BPC=1.8713 | Alpha=0.99 | LR=3.00e-04
Step 19380: Loss=1.2946 | BPC=1.8678 | Alpha=0.99 | LR=3.00e-04
Step 19390: Loss=1.3813 | BPC=1.9928 | Alpha=0.99 | LR=3.00e-04
Step 19400: Loss=1.2164 | BPC=1.7549 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2330 | BPC = 1.7789 --
Saved best_model_curriculum.pth
Step 19410: Loss=1.2760 | BPC=1.8408 | Alpha=0.99 | LR=3.00e-04
Step 19420: Loss=1.3613 | BPC=1.9639 | Alpha=0.99 | LR=3.00e-04
Step 19430: Loss=1.3779 | BPC=1.9879 | Alpha=0.99 | LR=3.00e-04
Step 19440: Loss=1.3396 | BPC=1.9326 | Alpha=0.99 | LR=3.00e-04
Step 19450: Loss=1.2315 | BPC=1.7767 | Alpha=0.99 | LR=3.00e-04
Step 19460: Loss=1.2844 | BPC=1.8529 | Alpha=0.99 | LR=3.00e-04
Step 19470: Loss=1.4515 | BPC=2.0940 | Alpha=0.99 | LR=3.00e-04
Step 19480: Loss=1.5176 | BPC=2.1895 | Alpha=0.99 | LR=3.00e-04
Step 19490: Loss=1.3154 | BPC=1.8977 | Alpha=0.99 | LR=3.00e-04
Step 19500: Loss=1.3271 | BPC=1.9146 | Alpha=0.99 | LR=3.00e-04
Step 19510: Loss=1.3373 | BPC=1.9293 | Alpha=0.99 | LR=3.00e-04
Step 19520: Loss=1.4600 | BPC=2.1063 | Alpha=0.99 | LR=3.00e-04
Step 19530: Loss=1.3487 | BPC=1.9458 | Alpha=0.99 | LR=3.00e-04
Step 19540: Loss=1.3121 | BPC=1.8929 | Alpha=0.99 | LR=3.00e-04
Step 19550: Loss=1.2830 | BPC=1.8510 | Alpha=0.99 | LR=3.00e-04
Step 19560: Loss=1.2470 | BPC=1.7990 | Alpha=0.99 | LR=3.00e-04
Step 19570: Loss=1.2927 | BPC=1.8649 | Alpha=0.99 | LR=3.00e-04
Step 19580: Loss=1.2501 | BPC=1.8035 | Alpha=0.99 | LR=3.00e-04
Step 19590: Loss=1.2330 | BPC=1.7788 | Alpha=0.99 | LR=3.00e-04
Step 19600: Loss=1.2798 | BPC=1.8464 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2438 | BPC = 1.7944 --
Step 19610: Loss=1.4568 | BPC=2.1017 | Alpha=0.99 | LR=3.00e-04
Step 19620: Loss=1.1951 | BPC=1.7241 | Alpha=0.99 | LR=3.00e-04
Step 19630: Loss=1.3118 | BPC=1.8926 | Alpha=0.99 | LR=3.00e-04
Step 19640: Loss=1.3025 | BPC=1.8791 | Alpha=0.99 | LR=3.00e-04
Step 19650: Loss=1.4743 | BPC=2.1270 | Alpha=0.99 | LR=3.00e-04
